ProbeName,FoldChange,Regulation,GeneSymbol,RNAlength,chrom,strand,txStart,txEnd,"2,treatednormalized","3,treatednormalized","4,treatednormalized","5,treatednormalized","6,treatednormalized","1,controlnormalized",p_value
ASHGV40046226,15.9514603,up,MACC1,9167,chr7,-,20174278,20257013,12.222187,6.1586485,11.991098,10.240501,8.42807,5.8124843,0.008029877839596208
ASHGV40035389,3.0347691,up,MASP1,6476,chr3,-,186933872,187009810,6.5598707,6.451291,7.113972,6.7611933,7.1501493,5.2057085,3.3821342854970486e-6
ASHGV40003206,2.5648919,up,LINC01272,2028,chr20,+,48884022,48896332,6.0766244,6.4641185,6.650157,6.4628677,6.06924,4.9857035,2.5803988720531073e-6
ASHGV40054180,743.3746597,up,HMGN5,2126,chrX,-,80369199,80457441,12.060785,12.597615,12.129861,10.326529,12.409026,2.3668175,1.1509928504082848e-8
ASHGV40016553,12.5933582,up,GABRG3,2031,chr15,+,27216428,27778373,6.6782193,4.925252,8.107032,2.8427303,7.5538096,2.3668175,0.00518802717886663
ASHGV40048548,5.1780101,up,RAB19,952,chr7,+,140103842,140126050,3.8660722,4.889736,7.3319597,4.515937,3.0923715,2.3668175,0.010685589883667183
ASHGV40008260,20.2762732,up,PRRG4,5538,chr11,+,32851480,32879669,11.665267,11.019377,12.140241,10.781425,9.890703,6.757682,3.470110053138853e-6
ASHGV40006311,2.25643,up,PLEKHA1,3732,chr10,+,124151818,124191871,12.721117,10.946284,11.332245,11.438904,12.475645,10.608797,0.009328576766462263
ASHGV40031171,2.6623263,up,AL158091.1,495,chr20,-,62474778,62475273,4.3647814,6.686037,4.3380027,4.1518927,4.5241723,3.4002898,0.017251722271568102
ASHGV40018952,2.6653489,up,KAT8,1546,chr16,+,31128984,31142714,13.201465,13.021254,13.867215,12.484303,12.723135,11.64515,3.299822320880271e-4
ASHGV40002426,3.0426733,up,RP11-94B19.4,462,chr18,+,73971120,73972069,6.7057276,7.8428183,5.438907,4.6115623,5.708927,4.456249,0.020425980217193652
ASHGV40013226,3.3778542,up,FREM2,16179,chr13,+,39261172,39461267,5.723832,3.0119295,4.1681995,3.4099498,4.300712,2.3668175,0.005464321537473041
ASHGV40036535,2.1405252,up,NUDT16,6117,chr3,+,131100608,131107674,8.683057,9.345841,6.315759,9.314032,8.96921,7.427615,0.08820495986762546
ASHGV40010966,2.3616553,up,TAPBPL,1834,chr12,+,6561176,6571488,10.120747,9.422422,10.238585,9.63344,9.798248,8.60289,3.632106035701087e-5
ASHGV40024515,2.1818575,up,AJAP1,2923,chr1,+,4715104,4843851,7.2500935,7.8991213,7.9003015,9.354157,8.504074,7.0559926,0.012996398257902445
ASHGV40023957,2.5903381,up,DNASE2,2011,chr19,-,12986024,12992335,11.50013,9.33231,10.199302,10.642962,10.497833,9.061367,0.00441393443877838
ASHGV40030416,51.1521899,up,HPDL,1803,chr1,+,45792544,45794346,12.770591,10.567797,11.450598,10.7013445,12.16492,5.854326,8.932077806397804e-7
ASHGV40017509,4.688394,up,PRSS27,1462,chr16,-,2762422,2770552,5.733954,5.0768075,5.494544,3.406144,3.268107,2.3668175,0.0028149014753236167
ASHGV40048956,2.0291244,up,MTUS1,6435,chr8,-,17501302,17658426,7.137967,8.323734,8.262348,8.376144,7.1412287,6.827427,0.007827014946398087
ASHGV40024054,2.5676241,up,NR2F6,1804,chr19,-,17342693,17356151,9.613096,9.673212,9.241384,9.827193,9.45214,8.200971,8.222818980329459e-7
ASHGV40007797,2.1188422,up,ACRV1,1189,chr11,-,125542228,125550793,4.2913117,2.3294015,4.4064283,2.3474622,3.8758647,2.3668175,0.047193733177722505
ASHGV40025592,2.1702371,up,KMT2B,8469,chr19,+,36208920,36229779,6.0179935,6.918087,5.5684943,6.555854,6.7178345,5.2378,0.0019401836827655328
ASHGV40007623,36.6327677,up,CRYAB,998,chr11,-,111779343,111783937,16.680193,15.768097,17.846354,15.856672,12.134303,10.462061,6.227918245356926e-4
ASHGV40005786,2.255465,up,ANAPC16,3252,chr10,+,73975757,73995618,14.996507,14.943012,15.377138,14.922852,15.2846155,13.9314,1.6132257506552116e-6
ASHGV40032813,2.5586114,up,OR11H1,981,chr22,-,16448823,16449804,4.6432886,2.70426,3.4880786,3.7381065,4.037159,2.3668175,0.0028183387386017974
ASHGV40026528,3.2849145,up,AC074091.13,2860,chr2,-,27928652,27938599,4.42976,4.680614,6.88142,4.323239,4.40102,3.2273548,0.007910874725668787
ASHGV40052100,2.031664,up,ALDOB,2426,chr9,-,104182841,104198062,13.454291,14.016891,13.473214,14.406987,13.880466,12.823708,4.3994790897406046e-4
ASHGV40025226,2.2156881,up,FBXO6,1565,chr1,+,11724149,11734409,8.995014,8.650612,8.227782,8.643287,8.110384,7.377661,9.418534909109335e-5
ASHGV40051369,2.4121255,up,ZFP41,597,chr8,+,144332013,144332610,10.655642,9.617956,9.011557,9.618776,10.100954,8.530672,0.001704345882201202
ASHGV40051136,41.2664149,up,MAL2,2831,chr8,+,120220609,120257914,14.734615,13.900014,13.755674,12.416879,12.198934,8.034327,3.5446348480855843e-6
ASHGV40054793,2.327079,up,PPA1,1316,chr10,-,71962585,71993190,14.054381,15.394172,15.724258,15.8643465,15.901181,14.1691475,0.007721849515693159
ASHGV40017560,11.3039948,up,NMRAL1,1385,chr16,-,4511677,4524896,14.312099,14.864088,14.307913,14.186188,14.123056,10.859908,4.263889886571103e-9
ASHGV40043207,2.4525068,up,OR11A1,2229,chr6,-,29393280,29395509,3.4554439,3.077014,4.2476573,3.0887861,4.436472,2.3668175,0.0020086641512680544
ASHGV40020428,2.1591925,up,PLCD3,3486,chr17,-,43189007,43209900,8.203147,9.193974,8.9813,8.214888,9.420683,7.6923065,0.002275811299097716
ASHGV40055743,2.5652492,up,ANXA11,2486,chr10,-,81914879,81965328,16.051619,16.725643,17.580896,16.877945,17.227737,15.533669,7.394971671449989e-4
ASHGV40017798,3.9319427,up,SULT1A1,1254,chr16,-,28616907,28621365,10.024087,8.471384,8.680349,8.551566,8.849572,6.9401493,1.191397591039243e-4
ASHGV40041281,2.0398475,up,RASGEF1C,2216,chr5,-,179527794,179636130,4.7516913,3.3076067,2.5339098,2.3474622,4.035724,2.3668175,0.052712459406854054
ASHGV40054195,4.4194365,up,POF1B,3949,chrX,-,84532394,84634748,2.3348548,5.2657185,9.846928,2.3474622,2.7584362,2.3668175,0.17513213055546784
ASHGV40037466,2.6026658,up,COX7B2,566,chr4,-,46736846,46911252,2.3348548,2.3294015,2.3237648,5.6790247,6.066992,2.3668175,0.15143188836348873
ASHGV40015352,2.0825296,up,SPTA1,8017,chr1,-,158580495,158656506,4.9697113,6.210152,4.897162,5.833968,5.3415203,4.3921657,0.003019632054600255
ASHGV40001774,11.0531997,up,FXYD6,2056,chr11,-,117707690,117747746,8.82792,6.863875,7.3701706,6.7522326,5.3313046,3.5627084,2.717822438697888e-4
ASHGV40031684,2.1868723,up,WFDC13,1372,chr20,+,44330654,44337456,2.3348548,5.8633094,3.249934,2.3474622,3.682872,2.3668175,0.11907881365526769
ASHGV40051891,4.3023451,up,SVIL,8306,chr10,-,29746276,29923901,7.313598,9.230587,8.575696,9.329516,7.1755443,6.219865,0.0018159948610085204
ASHGV40057657,4.5849602,up,MAGEA6,1723,chrX,+,151867244,151870814,4.1998014,4.3083773,3.6434727,9.096316,4.0699387,2.866672,0.062248721761422175
ASHGV40010004,2.3863939,up,ITGB7,2878,chr12,-,53585101,53601091,10.88999,7.830779,11.085401,9.987421,7.87939,8.279764,0.11526742034122545
ASHGV40048838,24.1933888,up,DEFB1,484,chr8,-,6728096,6735529,2.3348548,4.6384845,18.012083,3.199078,6.632292,2.3668175,0.14623877269168414
ASHGV40024848,39.6617052,up,ZNF667,3877,chr19,-,56950692,56988770,11.63226,11.884415,11.079856,9.2125635,10.749066,5.6019573,3.3598437555856123e-6
ASHGV40054440,106.3689303,up,GPC4,3714,chrX,-,132435063,132549205,11.11291,11.387976,4.693462,12.623929,10.639043,3.358531,0.0012751201517835372
ASHGV40057338,3.0556861,up,SPDYE5,3147,chr7,+,75122946,75133628,4.6108255,5.9881043,6.395268,7.0759726,5.1531563,4.233169,0.00624135067176658
ASHGV40033398,6.4337027,up,USP18,2037,chr22,+,18632757,18660162,9.741865,8.016222,9.070908,7.4570103,8.725273,5.9166064,1.486389561741667e-4
ASHGV40036974,231.1102923,up,CLDN16,3290,chr3,+,190105660,190129932,13.611103,11.548316,11.389631,8.84763,8.9965315,3.0262046,2.144663489195052e-5
ASHGV40006641,2.7705465,up,SCUBE2,4550,chr11,-,9041046,9113150,12.774142,13.8443,15.143205,12.609479,14.619247,12.327904,0.018256360957699638
ASHGV40048589,7.2738743,up,TMEM139,1980,chr7,+,142981991,142985142,11.006902,11.148478,11.82413,11.217599,11.400971,8.456892,3.6563433112311795e-8
ASHGV40031460,2.1606275,up,SSBP3-AS1,1027,chr1,+,54703709,54704736,2.3348548,3.5056982,3.8356376,2.3474622,5.3676867,2.3668175,0.08269463636306683
ASHGV40034476,3.0158519,up,C3orf67,2551,chr3,-,58727736,59035715,10.891632,10.601534,12.456424,7.932713,9.341275,8.65215,0.0698844898083096
ASHGV40031651,3.7499879,up,HNF4A,4737,chr20,+,43029895,43061485,7.650844,7.2425437,7.302001,8.00679,7.491606,5.631871,7.033024198051177e-7
ASHGV40011924,3.8100599,up,SPAG17,7125,chr1,-,118496287,118727848,6.418339,3.5941024,6.496662,4.198169,5.242007,3.2600422,0.010509367896042772
ASHGV40027623,50.8088005,up,ITGB6,4693,chr2,-,160956176,161056824,9.007196,4.527368,10.637234,10.112502,5.88482,2.3668175,0.0015227004894001412
ASHGV40042642,12.2391152,up,FABP6,587,chr5,+,159656436,159665729,2.3348548,4.732444,3.8921545,12.929145,9.899689,3.1442301,0.10812227158312597
ASHGV40018929,2.0011698,up,PRR14,2154,chr16,+,30662240,30667734,12.412465,11.85881,11.413318,12.192153,11.821577,10.938821,3.8151350372053874e-4
ASHGV40022190,3.4250895,up,GPRC5C,1836,chr17,+,72429835,72443568,12.96408,12.16492,12.721117,10.837843,11.7211685,10.305684,0.0015667173253273979
ASHGV40027104,20.7847689,up,NEURL3,1506,chr2,-,97163379,97171122,10.496283,10.557199,8.950346,10.376169,10.891632,5.876871,1.1701003524368067e-6
ASHGV40053798,3.3829095,up,ACE2,3519,chrX,-,15579155,15620192,6.043248,6.8205566,6.294071,6.760927,4.3829474,4.3020854,0.0041608510130533086
ASHGV40000105,10.4549742,up,MST4,3179,chrX,+,131157329,131209971,9.756875,9.329248,7.6310315,7.939456,8.910244,5.3272533,3.163517002724796e-5
ASHGV40040815,4.6642918,up,FSTL4,5382,chr5,-,132532151,132948223,11.9342985,4.4453707,5.143421,4.2263927,5.8166723,4.091573,0.1595877660366569
ASHGV40051616,2.4441772,up,EQTN,1049,chr9,-,27284653,27297137,7.2125,4.6635222,2.8879893,5.301216,5.72166,3.8680286,0.10505796717156456
ASHGV40031701,13.2789856,up,CD40,1629,chr20,+,44746892,44758384,4.029916,8.609158,7.8220987,9.930804,9.271811,4.2016845,0.006985959910221636
ASHGV40048912,3.3019003,up,DEFB134,1096,chr8,-,11850685,11858261,3.9437633,4.503046,4.5391903,3.2854698,4.179101,2.3668175,6.767371190983435e-5
ASHGV40017592,2.4500184,up,TMEM114,959,chr16,-,8619501,8622226,4.064652,5.471914,4.0892153,2.3474622,2.324807,2.3668175,0.06237790631330281
ASHGV40037864,3.4050049,up,COL25A1,5702,chr4,-,109731876,110223799,2.688637,2.8913655,2.3237648,4.9270916,7.841513,2.3668175,0.12497573233880867
ASHGV40042800,3.607879,up,SLC34A1,2608,chr5,+,176811431,176825849,5.4695115,4.949871,8.091254,7.280267,6.0846863,4.523967,0.012645580139324554
ASHGV40043381,13.7668119,up,SPDEF,1914,chr6,-,34505578,34524110,11.964043,8.193253,6.981335,10.621454,6.385338,5.045962,0.007610743473931048
ASHGV40055694,2.1498359,up,TSPY3,1161,chrY,+,9236029,9238826,3.6664567,4.0072346,3.797529,2.3474622,3.5365376,2.3668175,0.005322630978562375
ASHGV40014678,5.4505046,up,MUC1,1220,chr1,-,155158299,155162706,12.150982,12.859655,8.34439,9.986046,12.579226,8.73767,0.022937971964533333
ASHGV40011332,3.0081652,up,LINC00935,573,chr12,+,49121217,49159569,4.16243,2.3294015,4.418867,4.1475573,4.7202506,2.3668175,0.005346059232760249
ASHGV40009983,3.796094,up,KRT6C,2345,chr12,-,52862299,52867569,10.5661125,8.914422,11.12313,12.10303,10.850504,8.786924,0.005938582246626716
ASHGV40032106,3.4207233,up,APP,3648,chr21,-,27252860,27543138,14.461352,13.823868,12.587702,13.47362,13.540155,11.803038,3.7863078335247915e-4
ASHGV40009547,32.3582773,up,FAM90A1,2516,chr12,-,8373855,8380214,8.462437,8.613725,6.520005,6.338564,6.979671,2.3668175,6.460505253051194e-6
ASHGV40010353,28.3940819,up,FRRS1,2678,chr1,-,100174258,100231349,8.81262,5.7031903,8.218189,7.6235943,5.6140857,2.3668175,7.812666613301689e-5
ASHGV40015760,2.069981,up,ARHGAP30,4425,chr1,-,161016731,161039760,8.347856,2.3294015,8.188651,6.202499,3.4116402,4.646392,0.4167770939351473
ASHGV40040185,7.3208706,up,CCL28,3126,chr5,-,43379295,43412493,3.312858,5.4885354,10.864244,4.8077493,6.0313954,3.2289412,0.0543560877250073
ASHGV40049285,6.3489724,up,FAM150A,1183,chr8,-,53446596,53478021,7.3862424,4.8703804,7.366902,3.3465598,4.8278594,2.8930657,0.009764798356859
ASHGV40055049,2.1109397,up,EFNB1,3344,chrX,+,68048839,68062006,6.2408524,8.075376,6.7385483,7.8701715,7.1705785,6.14122,0.013674891762647245
ASHGV40011684,3.4878631,up,THAP2,4840,chr12,+,72057676,72074428,10.724468,10.031873,8.897566,9.595771,8.722984,7.792189,0.0012040047458140742
ASHGV40043143,8.86491,up,HIST1H3F,466,chr6,-,26250369,26250835,6.0018506,2.3294015,5.2121353,8.880795,5.150435,2.3668175,0.016920919920830935
ASHGV40035248,18.786127,up,TNFSF10,1953,chr3,-,172223297,172241297,2.6784043,10.72335,10.922023,6.7231445,7.65137,3.5080626,0.023206226054873137
ASHGV40056384,2.3467621,up,KRTAP9-2,1042,chr17,+,39382899,39383904,4.7495713,5.3599186,4.667533,3.8949225,6.015595,3.7068365,0.008616546008564978
ASHGV40031298,7.8785762,up,PLCB1,7103,chr20,+,8112911,8865547,7.0240717,8.28527,9.936198,6.519894,8.574113,5.0899744,0.0011409339402501228
ASHGV40039973,2.2462993,up,MARCH11,1528,chr5,-,16067473,16179897,2.3348548,4.6073966,2.3237648,2.3474622,6.05836,2.3668175,0.1675508830340752
ASHGV40005963,3.4705668,up,IFIT3,2578,chr10,+,91087575,91100725,9.367648,15.860364,11.9754925,11.596336,12.474661,10.459729,0.1245547722498268
ASHGV40029752,4.5441216,up,MYO3B,6230,chr2,+,171034654,171511674,9.372407,5.0445614,8.452263,7.6758494,3.4129064,4.607596,0.08479719165642151
ASHGV40030907,5.5186295,up,PLTP,2100,chr20,-,44527258,44541003,7.3319597,9.319962,5.159698,10.204392,11.224537,6.1837997,0.05226347736966294
ASHGV40002476,2.4097477,up,EVPLL,2015,chr17,+,18281078,18292960,6.5422783,3.574963,8.719136,6.2831726,6.6952906,5.094086,0.16069934898781885
ASHGV40023483,3.8101941,up,SERPINB5,2633,chr18,+,61144143,61172318,5.4773917,6.399687,6.511631,2.3474622,3.673839,2.9521377,0.044841436239434894
ASHGV40047387,4.0350418,up,PTPRN2,4859,chr7,-,157331745,158380494,4.887074,8.414133,2.411058,3.8599336,2.324807,2.3668175,0.10894600714131476
ASHGV40057166,3.9393028,up,ZFP2,2405,chr5,+,178322915,178360210,7.527357,2.8593988,2.3237648,2.3474622,6.6658063,2.3668175,0.1197507758142249
ASHGV40016882,10.1891394,up,GCNT3,2240,chr15,+,59903981,59912210,5.7737775,5.5771227,8.3419895,5.493223,3.3927763,2.3668175,0.002764681419962738
ASHGV40035206,8.7754871,up,ZBBX,3254,chr3,-,166958076,167098085,5.752097,4.9826055,6.636821,2.8672094,7.2627506,2.3668175,0.0034215536192044875
ASHGV40014746,4.4264389,up,RPGRIP1,3950,chr14,+,21756135,21819460,2.3348548,4.9828167,4.0420556,6.70861,4.496483,2.3668175,0.016212341657536024
ASHGV40051624,3.8512045,up,LINGO2,3236,chr9,-,27948083,28719303,6.6246514,7.6042123,4.402011,4.757033,7.607421,4.253756,0.02213911827320639
ASHGV40050134,12.0294685,up,SLC39A4,2198,chr8,-,145637797,145642279,13.968196,15.2502,14.164688,15.599978,15.393473,11.286806,5.218563230421031e-6
ASHGV40010337,12.9214351,up,SLC6A15,4841,chr12,-,85253266,85306608,8.162427,9.0712,6.3509803,2.7277365,7.1420097,2.9991763,0.009639790979880464
ASHGV40006196,2.78465,up,PDCD4,3644,chr10,+,112631552,112659764,12.1540365,13.666699,11.231451,10.288641,13.67092,10.7248535,0.05773500603542561
ASHGV40014646,4.717323,up,JAG2,5845,chr14,-,105607317,105635161,14.259457,12.444103,15.114244,13.675026,13.769322,11.614462,8.763850258561324e-4
ASHGV40006523,8.6617396,up,SLC22A18AS,2311,chr11,-,2908574,2925175,8.884193,8.587654,11.793782,8.427439,5.370636,5.498084,0.015614173225802223
ASHGV40040811,2.8733386,up,GDF9,1832,chr5,-,132196873,132202576,7.664693,5.2512956,7.194134,7.724124,7.6656985,5.577261,0.012122842934398338
ASHGV40014055,2.3540343,up,TRIM9,4946,chr14,-,51441980,51562422,9.912605,7.635482,7.210699,6.507183,7.6607227,6.550203,0.06258802444089057
ASHGV40029207,2.2719823,up,ANKRD36,6269,chr2,+,97779232,97930257,12.522121,11.572642,13.968196,12.015536,12.592258,11.350199,0.018840142298988522
ASHGV40034853,2.4216015,up,UNQ2790,2554,chr3,-,126167059,126169613,5.212731,4.958844,5.4419813,6.830799,5.7064896,4.3542075,0.004353509892535095
ASHGV40055885,11.8793316,up,LOXL4,3657,chr10,-,100007442,100028007,3.5667298,12.988224,14.753994,5.03454,3.267583,4.3518324,0.1851861843625977
ASHGV40032166,2.0524122,up,KRTAP21-2,252,chr21,-,32119268,32119520,3.4440994,5.851062,4.308186,4.176011,5.328849,3.584321,0.042287794748904727
ASHGV40054481,2.4603612,up,MCF2,3801,chrX,-,138663929,138725000,2.9448292,6.7889357,2.3367474,2.3474622,3.9104636,2.3668175,0.157028381141219
ASHGV40034971,3.4613172,up,PRMT6,2665,chr1,+,107599266,107601916,5.054206,4.0134134,3.2299051,3.2121887,5.28098,2.3668175,0.003497515495785782
ASHGV40020388,533.2659862,up,MEOX1,2330,chr17,-,41717757,41738931,9.853769,15.153027,16.46535,14.633405,14.393473,5.0410933,4.045096857345042e-5
ASHGV40037658,9.7209577,up,CXCL10,1227,chr4,-,76942268,76944689,2.3348548,11.460529,7.40452,7.476853,8.087012,4.0716553,0.05474652086178113
ASHGV40015562,8.6499482,up,CRIP2,1247,chr14,+,105941111,105946507,10.992991,11.611397,12.168046,10.695505,11.6254635,8.305989,2.143675411925656e-6
ASHGV40025883,5.1733408,up,CLCNKB,2626,chr1,+,16370230,16383821,6.9911118,3.6864839,6.01762,4.318234,2.676119,2.3668175,0.016308819592198938
ASHGV40056272,3.173623,up,AK096982,1565,chr16,-,29439631,29450024,4.736807,6.0901423,6.7986064,7.207305,5.310735,4.3625884,0.006505586907838525
ASHGV40028671,5.4505769,up,PLB1,5148,chr2,+,28718937,28866653,5.965794,4.6572995,4.7472296,5.0004053,3.6954038,2.3668175,1.478461955368766e-4
ASHGV40047262,6.0158242,up,ARHGEF35,2474,chr7,-,143883175,143892791,11.943486,12.205605,12.016311,12.341939,11.989931,9.510692,5.581599041444555e-10
ASHGV40003071,29.6667931,up,AMY1A,1862,chr1,+,104198301,104207173,9.35282,4.7779837,11.006476,2.3474622,8.803231,2.3668175,0.015582684507065115
ASHGV40025897,2.0601267,up,PPFIA3,4756,chr19,+,49622645,49654287,3.4735925,4.17895,4.1335077,5.5459366,4.5058384,3.324832,0.015192531770583762
ASHGV40050101,2.2173255,up,TSTA3,1363,chr8,-,144694787,144699732,15.292138,14.832764,14.170667,15.560984,14.18875,13.66024,0.0035718273444779805
ASHGV40013839,2.042725,up,SLC7A8,4257,chr14,-,23594503,23652869,11.169918,7.025736,12.393579,9.448988,10.427654,9.06268,0.287881194864284
ASHGV40038517,7.1727453,up,NSG1,2418,chr4,+,4388689,4420785,5.186313,10.373264,14.589765,10.624112,6.206468,6.553459,0.1316934340363372
ASHGV40025359,8.2940185,up,GDF15,1220,chr19,+,18496967,18499986,9.535294,6.752551,5.309697,9.465523,6.8594713,4.532436,0.0061944576041581155
ASHGV40052971,2.4460045,up,RORB,3604,chr9,+,77112251,77302117,2.63677,8.237688,2.7394955,2.3474622,2.324807,2.3668175,0.2935540237222777
ASHGV40029623,4.6674194,up,MBD5,6032,chr2,+,148778579,149271044,11.303061,8.67829,10.427305,8.807283,9.78825,7.5782127,0.0020235002401180744
ASHGV40036829,2.4003588,up,NAALADL2,4912,chr3,+,174577110,175523428,6.5131407,4.035197,5.12015,4.0982537,3.4801214,3.3861225,0.04614973236075831
ASHGV40048402,2.2945437,up,CHRM3,2757,chr1,+,239792372,240072717,5.7042975,6.431093,3.6280618,2.3474622,2.324807,2.888937,0.1963435690455584
ASHGV40011397,6.8289455,up,ACVRL1,4263,chr12,+,52301201,52317145,4.337404,6.8489733,2.3237648,6.538547,5.6437125,2.3668175,0.010107821672427133
ASHGV40031950,3.596265,up,C20orf195,1124,chr20,+,62184372,62188035,6.7361617,8.4744215,10.486467,8.378844,8.041119,6.5769033,0.015439545597611083
ASHGV40028685,14.7312852,up,LBH,2956,chr2,+,30454396,30482899,10.974964,9.540772,9.474851,8.990083,8.304622,5.576247,2.1200039434490612e-5
ASHGV40017853,2.1013287,up,ZNF747,3576,chr16,-,30541687,30546291,7.914646,8.9251175,7.5037127,7.517648,7.480185,6.79696,0.004681551569064132
ASHGV40037188,2.3827655,up,C4orf50,3178,chr4,-,5958844,5990166,10.119177,10.291648,9.272994,10.084737,10.366799,8.774434,2.0884918584380995e-4
ASHGV40014452,3.3759019,up,S100A13,743,chr1,-,153591275,153600715,17.341583,17.42311,16.828676,17.233501,16.7169,15.353481,1.6665343354662442e-6
ASHGV40044724,2.0541229,up,TRIM38,5629,chr6,+,25962916,25987557,11.470919,11.109699,11.124097,11.601995,11.7390375,10.370627,3.6523499157327995e-5
ASHGV40042571,11.5619257,up,GPX3,1779,chr5,+,150399998,150408554,12.757172,9.778826,13.251332,11.693628,10.195246,8.003931,8.568813105970785e-4
ASHGV40017855,2.1373343,up,ZNF688,1839,chr16,-,30581018,30583728,14.617484,13.478453,15.21662,14.126465,14.075236,13.207039,0.00552487255285692
ASHGV40019156,2.1204099,up,MT1B,403,chr16,+,56685810,56687116,6.1040254,2.3294015,3.1424954,9.134179,6.789621,4.4156013,0.4080294837021047
ASHGV40029899,4.373275,up,C2orf88,3978,chr2,+,191045680,191068210,10.524359,10.457034,6.4469843,12.280987,11.842321,8.181623,0.07262783329827725
ASHGV40036219,2.3849704,up,SLC22A15,4729,chr1,+,116519118,116612675,7.3525743,5.8290534,3.443748,4.525783,4.214423,3.819145,0.10570385245976369
ASHGV40034080,2.293622,up,ZNF385D,1812,chr3,-,21462489,21792816,3.4386597,3.8125749,2.5237877,3.4963303,4.550873,2.3668175,0.0063741511015100545
ASHGV40030652,2.1065612,up,NSUN4,5128,chr1,+,46805848,46830824,11.855349,10.345652,9.57962,10.022125,10.598678,9.405395,0.023140679413359903
ASHGV40020902,15.3408275,up,ST6GALNAC2,2105,chr17,-,74561460,74582145,13.443586,9.838638,16.474081,12.922639,13.916438,9.3797720000000009,0.005990426493561303
