ProbeName,FoldChange,Regulation,GeneSymbol,RNAlength,chrom,strand,txStart,txEnd,"2,treatednormalized","3,treatednormalized","4,treatednormalized","5,treatednormalized","6,treatednormalized","1,controlnormalized",p_value
ASHGV40047117,2.0390072,up,G078032,1473,chr7,-,128258000,128260584,4.4881043,4.1946907,5.08197,4.446746,5.334875,3.6814103,0.001336585
ASHGV40004798,7.2233035,up,AZIN1-AS1,807,chr8,+,103876498,103990104,9.65304,5.5199833,6.9523416,6.901458,7.034996,4.359705,0.00280474
ASHGV40048736,2.364873,up,G078954,1254,chr7,+,155391298,155392804,3.594421,3.7905118,3.9628203,2.9119942,3.7831538,2.3668175,0.000143305
ASHGV40042490,4.1268305,up,LOC101926975,2232,chr5,+,142125164,142140558,5.1571493,5.5609655,3.3996675,3.6876411,4.253835,2.3668175,0.001158252
ASHGV40018010,2.9565303,up,G031123,1590,chr16,-,54205138,54209686,7.790858,8.03301,8.043106,7.7809944,9.005467,6.566782,0.000121511
ASHGV40034487,2.9250974,up,G056053,611,chr3,-,61427589,61441422,3.8163095,7.6612167,2.3237648,3.4504128,2.324807,2.3668175,0.15379434
ASHGV40014691,4.0023434,up,ASH1L-IT1,448,chr1,-,155365800,155366769,2.6604323,9.59215,2.8873167,3.9081724,2.7902408,2.3668175,0.169403195
ASHGV40056705,3.0787698,up,LOC101929378,1823,chr2,-,156877046,157111443,6.7158484,2.3294015,4.0637646,4.512036,2.324807,2.3668175,0.081260295
ASHGV40051430,3.1401426,up,G083550,2421,chr8,+,146017939,146021559,2.9542499,3.473371,3.6359746,5.6600103,4.364632,2.3668175,0.00780703
ASHGV40011068,3.5360851,up,G017034,2422,chr12,+,12478905,12481327,3.8158238,4.110507,4.7359557,3.7120113,4.5705547,2.3668175,1.83549E-05
ASHGV40027405,2.2741674,up,AC068483.1,660,chr2,-,129821418,129829298,4.5185914,4.58806,4.753328,4.561339,5.50408,3.5997412,0.000200738
ASHGV40008383,2.2151766,up,G013478,649,chr11,+,47377707,47378864,3.3827734,2.6909208,5.97074,3.6504843,4.19653,2.830868,0.072072383
ASHGV40037377,2.7682738,up,G060623,4853,chr4,-,34057318,34066896,4.9740443,3.6157691,4.0541987,2.973795,3.5612135,2.3668175,0.002229562
ASHGV40037861,2.1493218,up,G062386,527,chr4,-,109351637,109352740,7.0752306,2.5250096,2.6447313,2.7837164,2.324807,2.3668175,0.256941386
ASHGV40022475,2.3019744,up,G036522,14922,chr18,-,9119052,9136827,6.9206305,5.9534097,8.210747,7.3095093,6.285591,5.7331057,0.016324457
ASHGV40032965,2.0197186,up,G053199,11109,chr22,-,26105321,26116430,2.3348548,7.5739703,2.3237648,2.3474622,2.324807,2.3668175,0.361644913
ASHGV40035387,3.8406451,up,G059150,842,chr3,-,186859668,186860893,4.550747,5.8995366,5.6506934,5.5749035,6.0285463,3.5995367,7.30166E-05
ASHGV40037776,13.4167608,up,BMPR1B-AS1,643,chr4,-,95664818,95678684,3.1221795,7.8901033,6.477588,2.3474622,10.726577,2.3668175,0.04148659
ASHGV40032295,2.7164104,up,G052331,7218,chr21,-,42948068,42955286,3.3586545,4.060562,3.5046425,3.7669034,4.3518324,2.3668175,4.50463E-05
ASHGV40022275,2.7597856,up,RP11-13K12.2,394,chr17,+,75523079,75530693,3.6331344,3.2309844,4.191381,3.6247916,4.476577,2.3668175,0.000171478
ASHGV40049061,2.0701758,up,G080046,539,chr8,-,28035131,28040034,2.3348548,3.9055662,3.9376304,2.6823695,4.222433,2.3668175,0.024238731
ASHGV40040366,5.4946539,up,CTD-2376I4.2,494,chr5,-,72251032,72251526,11.323954,9.645708,10.252145,9.71529,9.625489,7.6544886,6.39013E-05
ASHGV40032544,11.6909322,up,LINC00113,524,chr21,+,29094697,29123552,6.6928787,5.4707375,5.0107117,6.0900593,6.3062906,2.3668175,2.41868E-06
ASHGV40002052,2.0098157,up,RP11-74K11.2,446,chr12,-,94561784,94579820,5.1922035,4.4530125,5.2986145,5.1755395,5.405041,4.097819,0.000326758
ASHGV40034674,2.2863983,up,G056817,6068,chr3,-,101520771,101526839,2.79835,3.5138996,3.8019917,3.2336047,4.4516253,2.3668175,0.002628845
ASHGV40016677,3.1704249,up,G005524,11246,chr1,-,173131810,173144758,3.3921802,3.995645,4.2174015,3.9674735,4.5847683,2.3668175,2.65411E-05
ASHGV40024551,2.522119,up,AC007193.10,472,chr19,-,46823453,46843261,4.4967537,4.787658,5.146276,4.8743095,5.2026286,3.5668888,6.23833E-06
ASHGV40037674,2.6201774,up,DRD5P2,2229,chr1,+,148901844,148904054,6.258946,5.903054,3.886218,4.0254626,3.9787848,3.4208286,0.028754698
ASHGV40028572,2.5858901,up,AC023137.2,308,chr2,+,20650802,20652708,3.5424886,4.208849,5.1926284,4.614795,5.2973638,3.200564,0.00289605
ASHGV40049993,2.3710823,up,AKR1C8P,2182,chr10,-,5196654,5227150,2.3348548,5.19875,4.1836925,3.1506686,3.1938503,2.3668175,0.03548469
ASHGV40021059,2.1190695,up,XLOC_012064,1498,chr17,+,47994,49628,2.3348548,8.186049,2.3237648,4.3510833,2.324807,2.8206809,0.36971861
ASHGV40027076,2.728052,up,G044762,2119,chr2,-,95710288,95713053,4.4598002,3.9058118,9.346852,3.9144647,4.293841,3.7362828,0.203770978
ASHGV40035511,2.1730276,up,AC128709.3,558,chr3,-,197171931,197185194,2.703247,6.310874,3.390457,2.3474622,2.6805797,2.3668175,0.16166536
ASHGV40046228,2.4142912,up,LOC101927811,924,chr7,-,20367923,20371385,6.7721796,7.147929,6.4754353,6.790061,6.7024055,5.5060024,2.51857E-06
ASHGV40059864,2.8233723,up,uc.109,224,chr2,-,177503337,177503561,4.111834,3.9172618,3.6780465,4.6860366,2.9280055,2.3668175,0.00081016
ASHGV40039980,2.2098475,up,AK057438,1041,chr1,+,157895763,157918861,9.482721,9.698053,10.856241,10.291279,10.639795,9.049671,0.00252619
ASHGV40049518,2.8432852,up,DJ031142,537,chr8,-,81397767,81398304,9.2180195,8.767896,4.6948404,8.892998,7.9961176,6.4064155,0.10663166
ASHGV40037856,2.4451136,up,XLOC_004041,583,chr4,-,108908047,108910629,3.5122104,4.033787,3.8411913,3.6484866,3.2479198,2.3668175,1.18858E-05
ASHGV40025306,2.3629256,up,CTD-3222D19.10,190,chr19,+,16676361,16677141,2.3348548,5.4881096,3.2263908,3.7324257,3.2551775,2.3668175,0.044656485
ASHGV40034120,2.1858289,up,XLOC_000294,207,chr1,+,93797323,93798755,11.923231,11.0143585,11.662904,11.183546,11.350403,10.298708,0.000126674
ASHGV40054931,2.2123892,up,XLOC_008848,309,chr10,-,73155809,73156474,3.6016362,4.733522,4.8019075,3.8600368,5.1252384,3.278863,0.004537178
ASHGV40000945,2.8856429,up,GS1-433O24.1,382,chrX,+,22716573,22787083,2.3348548,5.687139,2.6711838,2.8639722,5.9214015,2.3668175,0.087186684
ASHGV40013580,4.6659382,up,RP11-196G18.23,1234,chr1,-,149802875,149804109,11.818821,10.214453,12.395549,9.81026,9.279313,8.481512,0.005949924
ASHGV40013580,4.6659382,up,RP11-196G18.23,1234,chr1,-,149802875,149804109,11.818821,10.214453,12.395549,9.81026,9.279313,8.481512,0.005949924
ASHGV40060797,2.3443277,up,uc.97,442,chr2,-,172822630,172823072,3.598317,3.546968,3.6563935,3.324832,3.8534484,2.3668175,5.30613E-07
ASHGV40039677,2.5875028,up,G063889,910,chr4,+,177714046,177717467,3.1960592,3.8291183,5.3342566,3.968406,5.032037,2.900415,0.008632231
ASHGV40017889,2.0577063,up,RP11-56L13.7,262,chr16,-,32261940,32265743,3.2890785,3.6799767,4.014009,3.6777112,4.988128,2.8887436,0.006886231
ASHGV40049730,2.2893615,up,G082286,5244,chr8,-,103904573,104019869,4.6901603,5.0557775,6.162526,5.5997396,5.485951,4.2038856,0.001394759
ASHGV40044700,2.5892784,up,G069830,2803,chr6,+,23766280,23775353,3.4226267,4.7433796,4.651187,4.703079,5.7541366,3.2823317,0.005953913
ASHGV40010645,2.0981726,up,G003632,2077,chr1,-,104900063,104922503,4.1585712,6.5544434,4.9273987,4.651878,5.460108,4.0813465,0.031004482
ASHGV40059748,2.307019,up,XLOC_012303,1721,chr17,+,71908270,71911948,4.3815374,5.76794,4.561496,3.7203355,4.4462366,3.3694792,0.00668569
ASHGV40048409,3.2902313,up,RPS7P5,953,chr1,+,240170823,240176560,2.3348548,8.079906,2.3691344,4.6145353,3.026602,2.3668175,0.15059198
ASHGV40046577,2.0930027,up,RP11-1217F2.15,407,chr7,-,57277571,57289866,2.3348548,7.059173,2.4183376,2.3474622,3.0021307,2.3668175,0.277801369
ASHGV40017893,3.1522452,up,G030688,7807,chr16,-,32462442,32470249,4.6558714,2.483233,3.8219283,3.1727457,5.982208,2.3668175,0.025925725
ASHGV40058701,2.3340979,up,G058758,6794,chr3,-,176131498,176634756,2.7432098,2.3294015,6.655974,2.3474622,3.8723655,2.3668175,0.172540119
ASHGV40016515,3.8095519,up,XLOC_011175,411,chr15,+,24532701,24544974,3.5796971,4.98793,4.3154445,4.189969,4.4091535,2.3668175,2.67443E-05
ASHGV40003421,2.3208108,up,LY6G6E,652,chr6,-,31680117,31681842,2.3348548,6.762928,2.7907903,2.722435,3.296224,2.3668175,0.172093464
ASHGV40051210,2.8327293,up,RP11-103H7.3,429,chr8,+,127530942,127534596,4.2580595,7.5415196,4.1506157,5.0445614,4.7340875,3.643576,0.041761131
ASHGV40023973,2.2575646,up,G039314,8652,chr19,-,13915922,13924871,2.6835089,2.3294015,4.9589934,4.1952586,3.5407615,2.3668175,0.040662883
ASHGV40029494,2.0568715,up,G045918,1443,chr2,+,130474007,130475748,4.0245647,4.8640394,4.108692,3.3810778,3.8973143,3.014686,0.002403045
ASHGV40032954,2.8582522,up,G053170,15819,chr22,-,25347917,25363799,2.3348548,5.643939,3.7184048,5.387748,2.324807,2.3668175,0.066841072
ASHGV40052117,2.2223475,up,G086025,2773,chr9,-,106950462,106967919,2.3348548,6.9191885,2.3237648,3.6918945,2.324807,2.3668175,0.231694148
ASHGV40033434,2.0096134,up,XLOC_014158,290,chr22,+,20401138,20420591,8.84542,7.3181496,4.4933386,5.4507055,4.6762404,5.1498528,0.263737282
ASHGV40060513,5.4868826,up,uc.402,245,chr16,+,53654384,53654629,5.4422197,6.343271,4.9574447,3.8838525,3.4872332,2.3668175,0.001471958
ASHGV40038460,3.5058421,up,G059679,7830,chr4,+,1242870,1251222,13.351463,13.399302,14.903088,11.954375,14.339872,11.779859,0.006984708
ASHGV40044994,3.5264111,up,LOC100505530,1201,chr6,+,37475123,37504056,2.3348548,5.355604,2.3237648,2.3474622,8.563405,2.3668175,0.181073367
ASHGV40055604,2.3247275,up,G090752,1942,chrY,-,8535454,8538551,12.442729,11.740236,13.251934,11.615303,12.927816,11.178542,0.00527522
ASHGV40041490,2.5938874,up,CTB-40H15.4,382,chr5,+,14872440,14872822,6.0022974,7.0859118,6.112949,7.4256544,6.4698668,5.24422,0.001084836
ASHGV40037241,2.1071757,up,G060141,3479,chr4,-,13191297,13248812,4.6782894,2.831749,3.5678637,3.3412523,2.791486,2.3668175,0.013867519
ASHGV40049258,2.0120114,up,RP11-567J20.2,764,chr8,-,49464574,49469001,2.89451,5.0298038,3.3040435,3.3241155,2.324807,2.3668175,0.056014458
ASHGV40022407,3.7900724,up,RP11-689C9.1,657,chr18,-,962592,976884,6.4211583,3.577268,4.8333282,5.2750716,5.995341,3.298208,0.004638968
ASHGV40043630,2.2332308,up,G006062,1137,chr1,+,194405910,194520658,3.3069239,5.0616584,2.8913655,2.3474622,4.0223393,2.3668175,0.039384459
ASHGV40047415,3.4293034,up,HRAT92,3506,chr7,+,560027,564869,5.848191,4.201129,4.1603255,4.1674995,5.2633877,2.950191,0.00096013
ASHGV40047415,3.4293034,up,HRAT92,3506,chr7,+,560027,564869,5.848191,4.201129,4.1603255,4.1674995,5.2633877,2.950191,0.00096013
ASHGV40050320,5.0198003,up,GATA3-AS1,2214,chr10,-,8092412,8095447,4.3641934,6.2422557,4.762531,4.1674204,3.9358368,2.3668175,0.000466829
ASHGV40025458,2.7732874,up,AC005616.2,579,chr19,+,29000144,29009635,2.3348548,3.999344,3.4319634,4.7760434,4.6498675,2.3668175,0.010940754
ASHGV40053610,2.0508876,up,RP11-555H7.2,390,chr9,+,138244529,138246066,5.4844465,6.9539423,6.8781543,6.112805,7.505289,5.550679,0.019024219
ASHGV40005302,2.9468156,up,LOC105755953,372,chr10,+,8939951,8956559,3.980773,4.277054,4.089397,4.5269794,4.988807,2.8134453,2.43128E-05
ASHGV40047673,2.3742819,up,RP4-777O23.1,427,chr7,+,30589832,30591185,5.6622133,6.327654,4.1458473,3.1633477,3.8560898,3.3835392,0.066931595
ASHGV40047810,13.9187146,up,AC004870.4,706,chr7,+,47009313,47067079,4.638078,12.039346,11.715418,6.3576684,9.235813,4.9983106,0.031275908
ASHGV40030575,2.8915651,up,RP4-705D16.3,1101,chr20,-,16695488,16711593,9.088769,10.735304,9.893857,10.481305,10.460978,8.600192,0.000827878
ASHGV40030575,2.8915651,up,RP4-705D16.3,1101,chr20,-,16695488,16711593,9.088769,10.735304,9.893857,10.481305,10.460978,8.600192,0.000827878
ASHGV40055400,2.4333322,up,G090091,1739,chrX,+,133138202,133157278,6.9967327,6.8426714,8.598389,9.120578,6.052904,6.2393217,0.056151303
ASHGV40038647,4.9554304,up,TAPT1-AS1,2496,chr4,+,16228285,16259810,4.825138,6.0785646,6.7694507,5.5241065,4.05603,3.1416476,0.001222307
ASHGV40042043,2.7079407,up,AK056485,2957,chr5,+,91495353,91742351,5.502087,5.741874,4.9421697,5.188367,5.697172,3.9771378,1.36012E-05
ASHGV40054261,2.1444885,up,G009830,495,chr10,-,63444587,63447876,2.3348548,3.5960326,3.9719815,3.8039615,3.630425,2.3668175,0.005371233
ASHGV40007580,2.1446298,up,RP5-866L20.1,683,chr1,-,54982084,54982932,2.3348548,3.3472743,3.8014152,4.4194894,3.434697,2.3668175,0.011975898
ASHGV40027324,3.6359776,up,G045607,2239,chr2,-,119889350,119893006,3.7101302,3.72696,4.7661057,3.7831538,5.1594543,2.3668175,0.000294767
ASHGV40028767,2.4827619,up,G043209,4710,chr2,+,40077092,40485789,3.4852996,2.3294015,3.9639134,4.318948,4.2962546,2.3668175,0.007503198
ASHGV40030197,2.499441,up,XLOC_001882,796,chr2,+,224904214,224907185,4.966973,5.475526,5.0231895,4.6207404,5.73584,3.8428483,0.000152462
ASHGV40050537,6.882444,up,G080369,1395,chr8,+,38482582,38490032,2.9391565,6.869151,5.4172873,4.8553405,5.667757,2.3668175,0.002519263
ASHGV40041070,2.7461324,up,G068307,851,chr5,-,157298538,157303471,3.7069423,5.727241,3.5009346,4.2563376,4.6588345,2.9126568,0.006200902
ASHGV40001890,4.6766211,up,LOC100499484-C9ORF174,5797,chr9,+,100000707,100139577,4.701485,4.5472965,5.960596,2.659419,5.0926237,2.3668175,0.00340476
ASHGV40057001,2.1091659,up,RP11-415C15.1,482,chr4,-,27135617,27141673,5.079242,8.124096,4.8398066,4.8053064,5.628942,4.618806,0.123129583
ASHGV40028653,2.2290799,up,AC074117.10,399,chr2,+,27580054,27590489,7.83336,8.018675,9.555466,8.399803,8.38479,7.2819705,0.004803531
ASHGV40028653,2.2290799,up,AC074117.10,399,chr2,+,27580054,27590489,7.83336,8.018675,9.555466,8.399803,8.38479,7.2819705,0.004803531
ASHGV40028653,2.2290799,up,AC074117.10,399,chr2,+,27580054,27590489,7.83336,8.018675,9.555466,8.399803,8.38479,7.2819705,0.004803531
ASHGV40049599,3.3935648,up,RP11-37B2.1,836,chr8,-,90623584,90629386,8.834411,6.3605123,8.009404,8.239716,7.1637325,5.9587536,0.003587536
ASHGV40049921,5.2741269,up,XLOC_007210,327,chr8,-,127630407,127634583,5.4039803,6.594568,4.6482644,5.1786366,4.7691956,2.9199967,0.000122507
ASHGV40058721,2.4335878,up,G060043,10606,chr4,-,9548831,9657171,4.85497,3.6148844,4.2007995,2.3474622,3.2313955,2.3668175,0.016752181
ASHGV40049565,14.4577009,up,CA3-AS1,621,chr8,-,86354036,86375283,4.9905515,6.026767,7.8520427,6.781431,5.4521265,2.3668175,6.19554E-05
ASHGV40049584,2.3717069,up,G008094,3747,chr10,-,2645477,2650133,2.3348548,2.3294015,4.5234985,4.6417766,4.2341847,2.3668175,0.045658326
ASHGV40046593,2.1851837,up,XLOC_l2_013861,13025,chr7,-,63201458,63227867,4.468484,4.0926814,5.337829,3.4089737,4.4831333,3.2304657,0.006947684
ASHGV40043568,2.9881631,up,LINC01031,779,chr1,+,193273874,193335083,3.0172937,3.7275455,5.006587,3.429687,4.5492687,2.3668175,0.002526019
ASHGV40033403,2.0003645,up,DGCR9,2434,chr22,+,19005346,19007761,8.292917,7.071554,7.547116,7.075458,7.2307444,6.443295,0.002403639
ASHGV40004666,5.8990099,up,FOXD3-AS1,547,chr1,-,63786554,63788129,9.984708,7.3058176,9.840041,9.545691,7.754169,6.3256125,0.001871729
ASHGV40016250,3.2390993,up,RP11-277B15.3,682,chr1,-,167189067,167189749,6.2180595,7.562741,8.515766,9.784843,7.8142004,6.2835293,0.019978112
ASHGV40022979,2.2681459,up,G038197,10260,chr18,-,74850935,74867012,5.2512956,4.835455,7.463014,4.7472296,7.9908204,4.8760495,0.126067029
ASHGV40034093,3.0566556,up,THRB-IT1,1754,chr3,-,24496626,24500925,6.74281,7.69651,8.018675,9.74029,5.68041,5.963785,0.044614437
ASHGV40034093,3.0566556,up,THRB-IT1,1754,chr3,-,24496626,24500925,6.74281,7.69651,8.018675,9.74029,5.68041,5.963785,0.044614437
ASHGV40034093,3.0566556,up,THRB-IT1,1754,chr3,-,24496626,24500925,6.74281,7.69651,8.018675,9.74029,5.68041,5.963785,0.044614437
ASHGV40034093,3.0566556,up,THRB-IT1,1754,chr3,-,24496626,24500925,6.74281,7.69651,8.018675,9.74029,5.68041,5.963785,0.044614437
ASHGV40010586,3.02693,up,G020055,920,chr12,-,111046171,111048595,2.3348548,4.659696,4.271672,3.5920563,4.965085,2.3668175,0.009127877
ASHGV40058586,2.807415,up,G051197,2671,chr20,-,58897346,58901205,4.2858734,6.89511,4.0189414,3.483312,4.7034454,3.1880941,0.035273866
ASHGV40043000,2.5591074,up,G069436,5240,chr6,-,10321527,10329135,2.3348548,6.6878557,2.3237648,4.177532,3.0882838,2.3668175,0.134812192
ASHGV40029001,4.8995077,up,G001729,3729,chr1,+,37048819,37052636,8.027403,8.773579,9.664515,8.542816,9.608671,6.63076,8.63548E-05
ASHGV40054428,4.6873481,up,FIRRE,2951,chrX,-,130836677,130964671,2.3348548,6.3197117,5.142867,4.0886927,5.091821,2.3668175,0.010175674
ASHGV40002795,2.5751206,up,GSE61474_XLOC_009818,268,chr11,+,56658310,56668443,6.440567,9.672607,6.217856,5.7501874,8.151706,5.8819447,0.098422437
ASHGV40056947,2.0775921,up,ERICH6-AS1,689,chr3,+,150421761,150437933,9.446712,8.687737,8.290651,8.179021,9.004379,7.6667876,0.001937182
ASHGV40050771,2.1354358,up,XLOC_006829,973,chr8,+,67836940,67838589,4.0781875,5.554829,4.824397,2.3474622,4.9636793,3.2591805,0.083582359
ASHGV40003862,7.1753097,up,TEKT4P2,1452,chr21,-,9915249,9968594,7.1917295,9.413538,9.333822,10.086779,10.627074,6.4875474,0.001250202
ASHGV40051618,2.9724756,up,AK172755,4714,chr9,-,27374228,27378942,6.4328165,3.79587,4.733522,6.413386,5.4443183,3.7923176,0.014437648
ASHGV40036153,2.9998928,up,G056335,1206,chr3,+,75682380,75683654,4.4283433,3.588678,5.0046673,4.2746353,4.7296143,2.8202767,0.000167159
ASHGV40044286,3.4017672,up,AB075492,2631,chr6,-,155572433,155575064,13.116241,13.763601,14.820137,12.726394,14.791884,12.077367,0.003243355
ASHGV40044286,3.4017672,up,AB075492,2631,chr6,-,155572433,155575064,13.116241,13.763601,14.820137,12.726394,14.791884,12.077367,0.003243355
ASHGV40024048,2.5707516,up,G039522,1839,chr19,-,16984866,16986889,4.9844494,5.0225973,7.2838736,5.5134325,7.5762014,4.7139206,0.041729376
ASHGV40027411,2.1825672,up,AC079776.1,563,chr2,-,130626765,130635126,4.726174,3.9187984,2.3237648,2.7628422,3.7326386,2.3668175,0.030068942
ASHGV40047015,2.1332669,up,AY927582,883,chr7,-,116270181,116271062,2.3348548,7.968521,2.3237648,2.3474622,2.324807,2.3668175,0.360575207
ASHGV40054396,2.1384864,up,G089936,2044,chrX,-,124761094,124807849,3.040899,4.4370546,3.6517122,3.862565,2.324807,2.3668175,0.016282286
ASHGV40016434,13.8094445,up,RP11-20G13.3,323,chr15,-,99935383,99936798,4.6247454,8.061954,4.020695,7.5085545,6.5560555,2.3668175,0.001380184
ASHGV40010640,3.0713378,up,G020248,4501,chr12,-,116752959,116758069,8.767495,8.728243,10.186641,9.48701,10.137424,7.8424954,0.000911781
ASHGV40012564,3.8404196,up,LINC00462,1023,chr13,-,49151109,49155037,4.5598087,5.264061,5.778581,4.973607,5.675453,3.3090382,2.53291E-05
ASHGV40038458,2.7079664,up,RP11-98D18.17,549,chr1,+,151770529,151771078,7.187945,6.109522,7.535348,7.3429265,6.8059278,5.559124,0.000452685
ASHGV40003781,2.4910531,up,STAG3L5P-PVRIG2P-PILRB,3029,chr7,+,99933687,99965454,5.2405043,5.197461,5.3599186,6.742013,5.6257534,4.3163743,0.001786166
ASHGV40036333,2.8355344,up,G056957,6388,chr3,+,107745106,107753080,4.1594596,3.63024,3.8817327,3.423936,4.2568226,2.3668175,1.14484E-05
ASHGV40032908,2.0873101,up,G052993,1617,chr22,-,22442009,22452997,3.4042852,3.7328253,2.7766101,5.0592628,4.5702777,2.8470073,0.031500785
ASHGV40060730,2.0380745,up,uc.66,247,chr2,-,73175002,73175249,2.6023393,3.505562,2.8013942,3.7131853,4.3476405,2.3668175,0.01175441
ASHGV40001793,2.1721211,up,RP11-876F14.1,342,chr11,+,81682035,81698855,2.3348548,8.0987215,2.3237648,2.3474622,2.324807,2.3668175,0.360254803
ASHGV40001619,3.2548068,up,RP11-380P13.1,451,chr4,+,23562545,23770275,5.07454,7.323572,5.4217367,4.1116056,5.1115437,3.7060277,0.012016989
ASHGV40053033,3.2293066,up,RP11-575L7.2,424,chr9,+,86451966,86452498,7.238337,8.213993,7.662211,10.047276,8.57518,6.656175,0.008030273
ASHGV40028750,2.1323283,up,G043159,3599,chr2,+,38759286,38763039,3.982473,6.3630753,4.7321,6.054964,5.0795755,4.150008,0.036408262
ASHGV40055976,2.0514117,up,MKRN9P,1827,chr12,-,88176662,88178488,5.90873,6.2529125,5.1053405,6.1491094,5.669221,4.7804456,0.000968431
ASHGV40056284,2.0005364,up,RP11-452L6.1,449,chr16,-,31460855,31464814,7.1930237,5.9105005,6.618907,6.4520755,6.1460776,5.46373,0.001852623
ASHGV40057756,2.0490223,up,WT1-AS,2070,chr11,+,32457063,32461003,2.623003,2.3294015,4.8425713,2.761237,4.4525533,2.3668175,0.080314278
ASHGV40049104,7.2201563,up,G080188,3680,chr8,-,32391082,32407336,6.5379972,7.1152186,4.7695236,5.06292,2.6085784,2.3668175,0.006727979
ASHGV40019091,2.6844851,up,LINC01571,437,chr16,+,51796429,51806557,3.5381384,2.8859277,4.624599,3.6418314,4.266818,2.3668175,0.001513705
ASHGV40013657,3.5607492,up,G023294,888,chr13,+,107344695,107350317,3.7224755,4.3900585,4.661806,3.3541732,4.8664784,2.3668175,0.00020823
ASHGV40000892,7.623828,up,DICER1-AS1,810,chr14,+,95624014,95646262,9.7111845,6.3963594,9.057789,7.193593,7.057142,4.952698,0.001737742
ASHGV40000892,7.623828,up,DICER1-AS1,810,chr14,+,95624014,95646262,9.7111845,6.3963594,9.057789,7.193593,7.057142,4.952698,0.001737742
ASHGV40044743,6.0780748,up,BC079832,557,chr6,+,26272385,26272942,7.0972557,7.0916476,9.094102,8.106357,6.0634933,4.8869567,0.000980349
ASHGV40034929,4.8476028,up,RP11-91K8.5,403,chr3,-,133261907,133262310,4.5148063,5.206657,6.5785522,5.5868344,4.722379,3.0445743,0.000251475
ASHGV40056470,2.1134339,up,LINC01002,4874,chr19,-,197015,202209,11.271689,10.943674,10.989633,9.421808,10.622646,9.570301,0.01032541
ASHGV40026859,4.0135465,up,G043926,1873,chr2,-,65853775,65868807,5.9292445,5.5414867,5.339533,2.3474622,2.7007492,2.3668175,0.030169192
